,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3,primary_date,primary_type,edge1,edge2,edge3,Abbreviation,area_name,state_abbreviation,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210
1500,New Hampshire,Carroll County,B. SANDERS,H. CLINTON,M. O'MALLEY,5655.0,3230.0,19.0,0.631,0.36,0.002,D,D,D,02/09/16,Semi-closed primary,0.186666666667,-0.0463333333333,-0.140333333333,NH,Carroll County,NH,47399.0,47820.0,-0.9,47818.0,3.8,16.8,24.5,50.4,97.3,0.5,0.3,0.7,0.0,1.2,1.4,96.1,89.1,3.0,2.9,91.9,31.2,5757.0,25.0,40232.0,80.6,15.0,226200.0,20922.0,2.25,31558.0,50866.0,10.1,1834.0,16624.0,-0.9,5384.0,7392.0,0.0,0.0,0.9,0.0,0.4,19.6,213380.0,0.0,889015.0,18569.0,214906.0,197.0,931.06,51.4
1501,New Hampshire,Cheshire County,B. SANDERS,H. CLINTON,M. O'MALLEY,12471.0,5166.0,42.0,0.701,0.29,0.002,D,D,D,02/09/16,Semi-closed primary,0.370666666667,-0.149333333333,-0.221333333333,NH,Cheshire County,NH,76115.0,77117.0,-1.3,77117.0,4.7,18.6,17.3,51.1,95.9,0.8,0.3,1.4,0.0,1.5,1.7,94.5,82.8,2.8,3.2,91.4,30.4,7261.0,21.7,34813.0,71.3,23.5,195400.0,30458.0,2.36,27874.0,55155.0,11.4,1905.0,27313.0,-2.6,5837.0,8144.0,0.0,0.0,0.0,0.0,0.6,22.6,1095187.0,0.0,1649001.0,21293.0,110289.0,141.0,706.66,109.1
1502,New Hampshire,Coos County,B. SANDERS,H. CLINTON,TOTAL WRITE-INS,3637.0,2013.0,50.0,0.632,0.35,0.009,D,D,D,02/09/16,Semi-closed primary,0.345666666667,-0.153333333333,-0.192333333333,NH,Coos County,NH,31653.0,33052.0,-4.2,33055.0,4.2,17.7,21.8,49.0,96.9,0.7,0.5,0.6,0.0,1.4,1.7,95.4,86.6,3.2,12.9,85.5,17.3,3650.0,21.6,21263.0,71.0,21.0,128500.0,14531.0,2.15,24367.0,41985.0,13.4,854.0,9065.0,-2.2,2227.0,3470.0,0.0,0.0,0.0,0.0,0.0,0.0,295901.0,0.0,602906.0,18656.0,85674.0,56.0,1794.69,18.4
1503,New Hampshire,Grafton County,B. SANDERS,H. CLINTON,TOTAL WRITE-INS,14258.0,6918.0,124.0,0.666,0.323,0.006,D,D,D,02/09/16,Semi-closed primary,0.198666666667,-0.0423333333333,-0.156333333333,NH,Grafton County,NH,89658.0,89114.0,0.6,89118.0,4.3,17.2,18.0,50.7,93.1,1.1,0.4,3.5,0.0,1.9,2.2,91.2,84.2,5.8,7.1,91.6,37.7,7786.0,21.8,51624.0,69.0,20.5,212000.0,35111.0,2.35,30738.0,54912.0,11.2,2867.0,47625.0,1.2,7890.0,11174.0,0.0,0.0,0.0,0.0,0.3,24.0,1314279.0,0.0,1961272.0,22919.0,272818.0,187.0,1708.75,52.2
1504,New Hampshire,Hillsborough County,B. SANDERS,H. CLINTON,TOTAL WRITE-INS,38646.0,28099.0,733.0,0.567,0.413,0.011,D,D,D,02/09/16,Semi-closed primary,0.487666666667,-0.232333333333,-0.255333333333,NH,Hillsborough County,NH,405184.0,400721.0,1.1,400721.0,5.4,21.7,13.9,50.4,91.4,2.6,0.3,3.8,0.1,1.8,6.0,86.4,86.6,8.5,12.9,90.8,35.0,30692.0,26.7,167418.0,67.4,35.1,249900.0,154324.0,2.55,34390.0,69829.0,8.6,10764.0,173304.0,1.7,27576.0,37748.0,0.9,0.0,2.7,0.1,2.0,26.3,7707601.0,3873122.0,7647259.0,18989.0,732310.0,968.0,876.14,457.4
1505,New Hampshire,Merrimack County,B. SANDERS,H. CLINTON,TOTAL WRITE-INS,18076.0,12209.0,133.0,0.59,0.398,0.004,D,D,D,02/09/16,Semi-closed primary,0.295666666667,-0.120333333333,-0.175333333333,NH,Merrimack County,NH,147171.0,146442.0,0.5,146445.0,4.8,19.9,16.1,50.7,95.0,1.4,0.3,1.9,0.0,1.4,1.9,93.4,86.7,3.9,5.2,92.1,33.3,12976.0,25.7,63643.0,72.2,24.4,231000.0,56812.0,2.47,31310.0,65353.0,8.7,4031.0,60018.0,-0.9,10928.0,15444.0,0.0,0.0,1.2,0.0,0.9,24.6,1539636.0,2812352.0,2605617.0,17536.0,223534.0,312.0,934.12,156.8
1506,New Hampshire,Rockingham County,B. SANDERS,H. CLINTON,TOTAL WRITE-INS,31080.0,22829.0,492.0,0.567,0.416,0.009,D,D,D,02/09/16,Semi-closed primary,0.145666666667,0.00766666666667,-0.153333333333,NH,Rockingham County,NH,300621.0,295220.0,1.8,295223.0,4.6,20.6,15.2,50.5,95.5,0.9,0.2,1.9,0.0,1.4,2.6,93.3,89.6,4.5,6.5,94.5,37.2,23377.0,29.1,128444.0,76.8,21.7,282100.0,116262.0,2.53,38399.0,77348.0,5.5,9422.0,128330.0,0.8,25514.0,34778.0,0.5,0.0,1.5,0.0,0.9,27.8,3912579.0,5844817.0,6414862.0,21603.0,660746.0,875.0,694.72,425.0
1507,New Hampshire,Strafford County,B. SANDERS,H. CLINTON,TOTAL WRITE-INS,15865.0,8801.0,249.0,0.632,0.351,0.01,D,D,D,02/09/16,Semi-closed primary,0.144666666667,-0.0203333333333,-0.124333333333,NH,Strafford County,NH,125604.0,123146.0,2.0,123143.0,5.0,19.5,13.8,51.3,93.4,1.2,0.3,3.2,0.1,1.9,2.2,91.7,80.5,4.6,7.3,91.6,31.8,10446.0,25.9,52403.0,65.6,30.5,220600.0,46968.0,2.47,29369.0,58825.0,10.5,2536.0,35159.0,-1.6,7643.0,10289.0,0.7,0.0,0.0,0.0,0.8,26.8,1185999.0,351111.0,1672899.0,13701.0,146812.0,416.0,368.98,333.7
1508,New Hampshire,Sullivan County,B. SANDERS,H. CLINTON,TOTAL WRITE-INS,5906.0,2497.0,142.0,0.685,0.29,0.016,D,D,D,02/09/16,Semi-closed primary,0.212666666667,-0.103333333333,-0.108333333333,NH,Sullivan County,NH,43103.0,43742.0,-1.5,43742.0,4.7,19.7,18.9,50.6,96.7,0.7,0.4,0.7,0.0,1.5,1.5,95.5,86.5,2.6,3.4,90.1,25.6,4465.0,25.0,22344.0,74.1,19.4,171700.0,17808.0,2.4,28582.0,54463.0,9.9,937.0,11609.0,5.4,3272.0,4103.0,0.0,0.0,0.0,0.0,0.0,24.8,640776.0,0.0,562392.0,13154.0,32307.0,53.0,537.31,81.4
1509,New Jersey,Atlantic County,H. CLINTON,B. SANDERS,,11018.0,6801.0,,0.618,0.382,,D,D,,06/07/16,Semi-closed primary,0.201666666667,-0.0873333333333,-0.114333333333,NJ,Atlantic County,NJ,275209.0,274549.0,0.2,274549.0,6.1,22.1,15.8,51.6,71.3,17.3,0.7,8.2,0.1,2.5,18.5,56.8,88.7,16.3,25.9,84.4,24.2,16672.0,23.9,127375.0,68.2,31.9,237400.0,101091.0,2.64,27391.0,54235.0,14.4,6495.0,114051.0,-2.4,15850.0,21027.0,7.0,0.0,7.4,0.0,0.0,27.8,0.0,1342162.0,4429395.0,16409.0,6093042.0,722.0,555.7,494.1
1510,New Jersey,Bergen County,H. CLINTON,B. SANDERS,,55264.0,31898.0,,0.634,0.366,,D,D,,06/07/16,Semi-closed primary,0.202666666667,-0.0433333333333,-0.159333333333,NJ,Bergen County,NJ,933572.0,905117.0,3.1,905116.0,5.2,21.7,16.0,51.6,74.4,6.8,0.4,16.3,0.1,1.9,18.5,58.6,92.4,29.6,38.7,91.3,45.9,37238.0,30.8,356335.0,65.6,40.9,451400.0,335422.0,2.69,43347.0,83794.0,7.2,31524.0,429410.0,3.0,86102.0,106754.0,4.6,0.3,13.3,0.0,8.4,27.1,11973822.0,66117863.0,16474977.0,18602.0,1848306.0,3408.0,233.01,3884.5
1511,New Jersey,Burlington County,H. CLINTON,B. SANDERS,,32712.0,20087.0,,0.62,0.38,,D,D,,06/07/16,Semi-closed primary,0.222666666667,-0.0403333333333,-0.183333333333,NJ,Burlington County,NJ,449722.0,448728.0,0.2,448734.0,5.2,21.7,15.6,50.9,74.4,17.5,0.3,5.0,0.1,2.7,7.5,68.9,90.6,9.5,12.7,91.9,34.6,36014.0,28.5,177647.0,77.8,18.8,252500.0,164979.0,2.65,36835.0,78446.0,5.5,10557.0,179487.0,1.7,26321.0,34702.0,8.8,0.4,4.7,0.0,0.0,27.7,6072287.0,15040891.0,7005059.0,15695.0,656980.0,1000.0,798.58,561.9
1512,New Jersey,Camden County,H. CLINTON,B. SANDERS,,33390.0,21378.0,,0.61,0.39,,D,D,,06/07/16,Semi-closed primary,0.216666666667,-0.0923333333333,-0.124333333333,NJ,Camden County,NJ,511038.0,513678.0,-0.5,513657.0,6.3,23.3,14.2,51.7,70.1,21.1,0.6,5.8,0.1,2.3,15.6,58.3,89.0,10.5,19.9,87.1,29.1,29784.0,28.0,206622.0,68.3,26.3,210700.0,187941.0,2.69,30592.0,61683.0,13.0,11449.0,171022.0,1.0,28223.0,38807.0,8.6,0.4,7.2,0.0,0.0,27.8,4150100.0,0.0,5859348.0,11321.0,678828.0,1506.0,221.26,2321.5
1513,New Jersey,Cape May County,H. CLINTON,B. SANDERS,,3964.0,3249.0,,0.55,0.45,,D,D,,06/07/16,Semi-closed primary,0.391666666667,-0.148333333333,-0.244333333333,NJ,Cape May County,NJ,95344.0,97265.0,-2.0,97265.0,4.9,17.8,23.9,51.2,91.6,5.0,0.4,1.0,0.1,1.9,7.3,85.7,89.7,5.4,9.7,89.1,28.7,8802.0,21.8,98922.0,74.6,30.0,312800.0,42312.0,2.22,32948.0,56494.0,10.1,3806.0,24732.0,0.9,7862.0,11290.0,1.3,0.0,0.0,0.0,0.0,27.0,0.0,276098.0,1584880.0,16390.0,516973.0,638.0,251.43,386.9
