,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3,primary_date,primary_type,edge1,edge2,edge3,Abbreviation,area_name,state_abbreviation,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210
1643,Ohio,Defiance County,J. KASICH,D. TRUMP,T. CRUZ,3956.0,2595.0,1402.0,0.471,0.309,0.167,R,R,R,03/15/16,Semi-open primary,0.137666666667,-0.0243333333333,-0.166333333333,OH,Defiance County,OH,38510.0,39035.0,-1.3,39037.0,5.8,23.5,16.8,50.6,95.5,2.2,0.4,0.4,0.0,1.4,9.6,86.7,86.8,1.8,5.6,88.4,16.5,3211.0,19.8,16711.0,75.8,11.5,106100.0,15203.0,2.51,22739.0,47593.0,13.9,807.0,13565.0,-0.7,2162.0,3085.0,0.0,0.0,0.0,0.0,0.0,28.0,1048410.0,0.0,559458.0,14543.0,41264.0,22.0,411.46,94.9
1644,Ohio,Delaware County,J. KASICH,D. TRUMP,T. CRUZ,32885.0,11146.0,6199.0,0.639,0.216,0.12,R,R,R,03/15/16,Semi-open primary,0.305666666667,-0.117333333333,-0.213333333333,OH,Delaware County,OH,189113.0,174189.0,8.6,174214.0,6.1,27.6,11.5,50.4,89.0,3.5,0.2,5.4,0.0,1.8,2.4,86.9,88.4,6.1,8.1,96.0,50.5,10274.0,25.3,69650.0,82.3,13.4,246300.0,64208.0,2.73,40189.0,89757.0,4.9,4144.0,75839.0,1.5,15548.0,16117.0,2.1,0.0,4.2,0.0,0.0,28.9,2314533.0,998452.0,2331404.0,14508.0,344178.0,914.0,443.1,393.2
1645,Ohio,Erie County,J. KASICH,D. TRUMP,T. CRUZ,5588.0,4902.0,1600.0,0.438,0.384,0.125,R,R,R,03/15/16,Semi-open primary,0.104666666667,0.0506666666667,-0.208333333333,OH,Erie County,OH,75828.0,77079.0,-1.6,77079.0,5.2,21.0,19.7,51.2,87.3,8.8,0.4,0.7,0.0,2.9,4.0,84.0,87.4,1.7,3.3,89.3,21.0,6908.0,20.1,37707.0,69.0,19.1,135200.0,31972.0,2.35,26135.0,46498.0,13.3,1859.0,29932.0,2.2,4687.0,6198.0,2.9,0.0,0.0,0.0,0.0,28.0,2329903.0,0.0,1034935.0,13377.0,254704.0,57.0,251.56,306.4
1646,Ohio,Fairfield County,J. KASICH,D. TRUMP,T. CRUZ,15478.0,9838.0,5380.0,0.488,0.31,0.17,R,R,R,03/15/16,Semi-open primary,0.154666666667,-0.0233333333333,-0.163333333333,OH,Fairfield County,OH,150381.0,146152.0,2.9,146156.0,5.6,24.5,14.4,50.2,89.3,7.1,0.2,1.3,0.0,2.0,2.1,87.6,84.5,2.6,3.9,91.5,26.0,11877.0,26.4,59693.0,72.8,16.4,163700.0,54309.0,2.66,27031.0,58786.0,11.9,2571.0,33635.0,2.4,10180.0,12401.0,0.0,0.0,0.0,0.0,1.3,29.1,1061624.0,0.0,1360639.0,9634.0,169513.0,349.0,504.41,289.8
1647,Ohio,Fayette County,J. KASICH,D. TRUMP,T. CRUZ,2395.0,1902.0,596.0,0.471,0.374,0.117,R,R,R,03/15/16,Semi-open primary,0.137666666667,0.0406666666667,-0.216333333333,OH,Fayette County,OH,28800.0,29030.0,-0.8,29030.0,6.4,24.0,16.5,50.6,94.8,2.5,0.3,0.7,0.0,1.7,1.9,93.2,84.1,1.3,2.7,83.4,13.7,2187.0,22.2,12677.0,62.4,18.0,107000.0,11514.0,2.46,20603.0,37619.0,20.1,581.0,9535.0,1.0,1508.0,1761.0,0.0,0.0,0.0,0.0,0.0,21.4,975549.0,0.0,610736.0,21602.0,38947.0,22.0,406.36,71.4
1648,Ohio,Franklin County,J. KASICH,D. TRUMP,T. CRUZ,101217.0,35224.0,18413.0,0.637,0.222,0.116,R,R,R,03/15/16,Semi-open primary,0.303666666667,-0.111333333333,-0.217333333333,OH,Franklin County,OH,1231393.0,1163543.0,5.8,1163414.0,7.2,23.7,10.9,51.3,69.8,22.2,0.3,4.6,0.1,3.0,5.1,65.7,80.4,9.4,12.1,89.7,36.4,68862.0,21.5,541069.0,55.1,35.7,150800.0,468295.0,2.47,28283.0,50877.0,18.1,27088.0,599369.0,1.5,87914.0,97456.0,11.8,0.4,3.8,0.0,1.8,31.9,14289424.0,22138442.0,19403588.0,17288.0,2596341.0,5058.0,532.19,2186.1
1649,Ohio,Fulton County,J. KASICH,D. TRUMP,T. CRUZ,4578.0,2944.0,1680.0,0.478,0.307,0.175,R,R,R,03/15/16,Semi-open primary,0.144666666667,-0.0263333333333,-0.158333333333,OH,Fulton County,OH,42580.0,42698.0,-0.3,42698.0,5.9,24.2,16.2,50.6,97.3,0.7,0.4,0.4,0.0,1.1,8.2,89.8,88.1,1.8,4.2,88.6,16.3,2755.0,23.3,17365.0,80.1,11.7,128900.0,16285.0,2.59,24771.0,52856.0,11.4,939.0,14806.0,1.6,2960.0,3711.0,0.0,0.0,0.0,0.0,0.0,22.3,3330407.0,238815.0,405926.0,9561.0,34650.0,43.0,405.44,105.3
1650,Ohio,Gallia County,D. TRUMP,J. KASICH,T. CRUZ,2900.0,2087.0,910.0,0.465,0.335,0.146,R,R,R,03/15/16,Semi-open primary,0.131666666667,0.00166666666667,-0.187333333333,OH,Gallia County,OH,30397.0,30934.0,-1.7,30934.0,6.1,23.0,17.4,50.7,94.8,2.6,0.4,0.5,0.0,1.7,1.2,93.9,87.4,1.0,2.6,81.3,15.2,2339.0,26.1,13778.0,76.3,7.8,95500.0,11576.0,2.59,21168.0,39226.0,17.7,556.0,8775.0,-3.2,1906.0,2302.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,356037.0,11534.0,33335.0,3.0,466.53,66.3
1651,Ohio,Geauga County,J. KASICH,D. TRUMP,T. CRUZ,12034.0,8101.0,2690.0,0.504,0.34,0.113,R,R,R,03/15/16,Semi-open primary,0.170666666667,0.00666666666667,-0.220333333333,OH,Geauga County,OH,94295.0,93410.0,0.9,93389.0,5.1,24.1,18.0,50.6,96.9,1.3,0.1,0.7,0.0,0.9,1.4,95.7,93.6,3.0,11.9,90.9,35.9,6391.0,27.6,36747.0,86.6,7.4,224700.0,34621.0,2.68,34455.0,67663.0,8.1,2755.0,27828.0,0.6,10614.0,13656.0,0.0,0.0,0.3,0.0,0.4,20.3,2964442.0,424626.0,916653.0,9332.0,94053.0,154.0,400.16,233.4
1652,Ohio,Greene County,J. KASICH,D. TRUMP,T. CRUZ,17070.0,13137.0,4965.0,0.468,0.361,0.136,R,R,R,03/15/16,Semi-open primary,0.134666666667,0.0276666666667,-0.197333333333,OH,Greene County,OH,163820.0,161569.0,1.4,161573.0,5.5,20.7,15.6,50.8,86.6,7.3,0.3,3.1,0.1,2.7,2.7,84.4,85.0,4.5,6.2,92.4,36.0,17876.0,20.2,69161.0,67.8,21.2,158000.0,62836.0,2.44,30040.0,58080.0,13.9,3020.0,48115.0,-0.3,9451.0,12073.0,0.0,0.0,2.4,0.0,1.4,30.1,924130.0,1275540.0,2029318.0,12776.0,283253.0,250.0,413.73,390.5
1653,Ohio,Guernsey County,D. TRUMP,J. KASICH,T. CRUZ,3029.0,2661.0,949.0,0.438,0.385,0.137,R,R,R,03/15/16,Semi-open primary,0.104666666667,0.0516666666667,-0.196333333333,OH,Guernsey County,OH,39590.0,40087.0,-1.2,40087.0,5.9,22.8,17.5,50.7,95.8,1.6,0.3,0.3,0.0,2.0,1.0,94.9,87.4,0.6,3.1,84.9,12.9,3357.0,23.3,19091.0,73.7,10.1,94000.0,15690.0,2.51,20537.0,38841.0,20.3,834.0,12844.0,6.7,2387.0,3112.0,0.0,0.0,0.9,0.0,0.0,14.5,1403152.0,0.0,468298.0,11596.0,67040.0,54.0,522.25,76.8
1654,Ohio,Hamilton County,J. KASICH,D. TRUMP,T. CRUZ,67510.0,40951.0,15122.0,0.479,0.291,0.107,R,R,R,03/15/16,Semi-open primary,0.145666666667,-0.0423333333333,-0.226333333333,OH,Hamilton County,OH,806631.0,802374.0,0.5,802374.0,6.6,23.3,14.2,51.9,69.0,26.1,0.2,2.4,0.1,2.2,2.9,66.7,83.5,4.9,6.9,88.6,33.7,52374.0,22.7,376928.0,59.5,37.0,144400.0,327914.0,2.39,29681.0,48593.0,18.0,20884.0,456696.0,-2.1,54764.0,70352.0,10.8,0.6,2.3,0.0,0.8,28.4,25048906.0,13030260.0,10629458.0,12419.0,1788350.0,1590.0,405.91,1976.7
1655,Ohio,Hancock County,J. KASICH,D. TRUMP,T. CRUZ,8496.0,5744.0,3037.0,0.471,0.319,0.168,R,R,R,03/15/16,Semi-open primary,0.137666666667,-0.0143333333333,-0.165333333333,OH,Hancock County,OH,75337.0,74782.0,0.7,74782.0,6.1,22.7,16.0,51.0,94.4,1.8,0.3,1.8,0.0,1.6,5.0,90.0,84.4,2.3,4.3,91.7,25.7,5445.0,16.9,33273.0,70.7,20.6,127800.0,30610.0,2.4,26139.0,49589.0,14.0,1706.0,39791.0,1.7,4256.0,6632.0,0.0,0.0,0.0,0.0,0.0,24.6,3757206.0,0.0,1092812.0,14703.0,130599.0,92.0,531.36,140.7
1656,Ohio,Hardin County,J. KASICH,D. TRUMP,T. CRUZ,2265.0,1953.0,917.0,0.422,0.364,0.171,R,R,R,03/15/16,Semi-open primary,0.0886666666667,0.0306666666667,-0.162333333333,OH,Hardin County,OH,31796.0,32058.0,-0.8,32058.0,5.9,23.3,14.7,50.5,96.6,1.0,0.2,0.7,0.1,1.4,1.5,95.3,84.3,1.5,4.9,86.8,13.4,2290.0,22.9,13103.0,70.1,15.4,95600.0,11504.0,2.57,19626.0,40415.0,18.1,459.0,6920.0,-0.9,1564.0,1817.0,0.0,0.0,0.0,0.0,0.0,26.1,560511.0,112704.0,193012.0,6075.0,29488.0,17.0,470.41,68.1
1657,Ohio,Harrison County,D. TRUMP,J. KASICH,T. CRUZ,1424.0,801.0,406.0,0.517,0.291,0.147,R,R,R,03/15/16,Semi-open primary,0.183666666667,-0.0423333333333,-0.186333333333,OH,Harrison County,OH,15543.0,15864.0,-2.0,15864.0,5.2,21.0,19.6,50.7,95.8,2.2,0.2,0.2,0.0,1.6,0.8,95.2,92.3,0.4,2.3,85.7,9.2,1581.0,29.1,8084.0,76.7,6.0,83500.0,6395.0,2.43,21029.0,39002.0,18.4,268.0,2828.0,19.2,869.0,1247.0,0.0,0.0,0.0,0.0,0.0,24.8,165163.0,42754.0,52855.0,3418.0,6577.0,0.0,402.34,39.4
1658,Ohio,Henry County,J. KASICH,D. TRUMP,T. CRUZ,3499.0,1981.0,948.0,0.519,0.294,0.141,R,R,R,03/15/16,Semi-open primary,0.185666666667,-0.0393333333333,-0.192333333333,OH,Henry County,OH,27937.0,28215.0,-1.0,28215.0,6.2,23.9,17.6,50.8,97.4,0.7,0.4,0.5,0.0,1.0,7.3,90.6,90.5,1.6,3.6,90.4,13.8,2404.0,20.8,11917.0,79.4,11.1,114000.0,11006.0,2.51,23347.0,49439.0,13.5,566.0,8234.0,-0.8,1627.0,2048.0,0.0,0.0,0.0,0.0,0.0,27.4,2284343.0,317933.0,267979.0,9260.0,17831.0,20.0,416.01,67.8
1659,Ohio,Highland County,D. TRUMP,J. KASICH,T. CRUZ,3831.0,2619.0,1101.0,0.486,0.332,0.14,R,R,R,03/15/16,Semi-open primary,0.152666666667,-0.00133333333333,-0.193333333333,OH,Highland County,OH,43045.0,43589.0,-1.2,43589.0,6.0,24.2,17.1,51.1,96.4,1.5,0.3,0.3,0.0,1.5,0.9,95.6,86.1,0.6,2.1,82.2,11.4,3578.0,29.9,19222.0,70.9,8.7,101800.0,16918.0,2.54,19348.0,39091.0,19.5,674.0,8156.0,4.3,2998.0,3419.0,0.0,0.0,0.0,0.0,0.0,0.0,642974.0,79847.0,370494.0,8679.0,36108.0,8.0,553.08,78.8
1660,Ohio,Hocking County,D. TRUMP,J. KASICH,T. CRUZ,2007.0,1782.0,894.0,0.414,0.368,0.184,R,R,R,03/15/16,Semi-open primary,0.0806666666667,0.0346666666667,-0.149333333333,OH,Hocking County,OH,28725.0,29375.0,-2.2,29380.0,5.6,23.2,17.1,50.3,97.4,0.7,0.4,0.3,0.0,1.2,0.9,96.7,88.8,0.9,1.4,86.7,12.7,2873.0,31.1,13311.0,76.2,7.6,109800.0,11478.0,2.49,21037.0,42089.0,15.9,467.0,5003.0,0.0,1897.0,2188.0,0.0,0.0,0.0,0.0,0.0,21.1,261521.0,0.0,218941.0,7553.0,40242.0,15.0,421.32,69.7
1661,Ohio,Holmes County,J. KASICH,D. TRUMP,T. CRUZ,2347.0,1845.0,1245.0,0.411,0.323,0.218,R,R,R,03/15/16,Semi-open primary,0.0776666666667,-0.0103333333333,-0.115333333333,OH,Holmes County,OH,43898.0,42366.0,3.6,42366.0,9.1,33.2,12.5,50.1,98.7,0.5,0.1,0.1,0.0,0.6,0.9,97.9,94.5,0.8,49.1,55.2,8.5,1554.0,22.7,13598.0,76.0,6.5,151400.0,12467.0,3.37,17177.0,45477.0,15.8,1137.0,17128.0,4.3,4966.0,5012.0,0.0,0.0,0.0,0.0,0.0,15.7,1366416.0,240920.0,360343.0,8719.0,36371.0,4.0,422.53,100.3
1662,Ohio,Huron County,J. KASICH,D. TRUMP,T. CRUZ,4019.0,3789.0,1464.0,0.414,0.391,0.151,R,R,R,03/15/16,Semi-open primary,0.0806666666667,0.0576666666667,-0.182333333333,OH,Huron County,OH,58714.0,59626.0,-1.5,59626.0,6.1,24.7,15.5,50.8,96.4,1.4,0.3,0.4,0.0,1.6,6.1,90.8,86.9,2.8,5.8,87.7,13.1,4615.0,21.5,25133.0,72.9,17.5,118800.0,22361.0,2.62,22257.0,49404.0,13.5,1136.0,16927.0,-0.5,3095.0,4106.0,0.0,0.0,0.0,0.0,0.0,30.5,2375769.0,0.0,550255.0,9166.0,51687.0,40.0,491.5,121.3
1663,Ohio,Jackson County,D. TRUMP,J. KASICH,T. CRUZ,3018.0,1963.0,673.0,0.504,0.328,0.112,R,R,R,03/15/16,Semi-open primary,0.170666666667,-0.00533333333333,-0.221333333333,OH,Jackson County,OH,32748.0,33225.0,-1.4,33225.0,6.2,24.1,15.7,50.7,97.0,0.7,0.4,0.4,0.0,1.5,1.0,96.2,85.6,0.5,4.3,81.4,15.2,2941.0,27.2,14555.0,67.2,11.1,89600.0,13288.0,2.46,19405.0,36356.0,24.6,583.0,8859.0,-5.6,1680.0,2280.0,0.0,0.0,0.0,0.0,0.0,23.8,2083902.0,50091.0,336097.0,10092.0,35451.0,57.0,420.3,79.0
1664,Ohio,Jefferson County,D. TRUMP,J. KASICH,T. CRUZ,5695.0,3176.0,1494.0,0.518,0.289,0.136,R,R,R,03/15/16,Semi-open primary,0.184666666667,-0.0443333333333,-0.197333333333,OH,Jefferson County,OH,67694.0,69709.0,-2.9,69709.0,4.8,19.5,19.5,51.5,91.9,5.5,0.2,0.4,0.0,1.9,1.4,90.8,90.0,1.1,2.6,89.0,14.7,6720.0,24.8,32526.0,73.0,13.4,86400.0,28326.0,2.35,22324.0,40577.0,16.6,1281.0,19193.0,-3.7,3002.0,4189.0,0.0,0.0,1.5,0.0,0.0,28.1,0.0,0.0,721472.0,10525.0,66322.0,21.0,408.33,170.7
1665,Ohio,Knox County,J. KASICH,D. TRUMP,T. CRUZ,5523.0,4100.0,2972.0,0.423,0.314,0.227,R,R,R,03/15/16,Semi-open primary,0.0896666666667,-0.0193333333333,-0.106333333333,OH,Knox County,OH,61167.0,60930.0,0.4,60921.0,6.2,23.3,16.3,51.0,96.8,1.0,0.2,0.7,0.0,1.3,1.4,95.5,84.5,1.6,5.7,88.1,21.2,4489.0,26.4,25438.0,71.4,13.9,133500.0,22583.0,2.54,23878.0,49750.0,14.2,1063.0,18844.0,0.3,4720.0,5957.0,0.0,0.0,0.0,0.0,0.0,20.2,1913953.0,130828.0,541863.0,9189.0,53029.0,119.0,525.49,115.9
1666,Ohio,Lake County,J. KASICH,D. TRUMP,T. CRUZ,20566.0,17306.0,4421.0,0.469,0.395,0.101,R,R,R,03/15/16,Semi-open primary,0.135666666667,0.0616666666667,-0.232333333333,OH,Lake County,OH,229230.0,230038.0,-0.4,230041.0,5.0,20.9,18.0,51.2,93.0,3.9,0.2,1.4,0.0,1.6,4.0,89.4,89.7,5.3,7.2,91.2,24.9,18485.0,23.3,101712.0,75.0,18.2,151300.0,94048.0,2.41,29132.0,56018.0,9.2,6083.0,85433.0,0.6,14944.0,20222.0,1.1,0.2,1.7,0.0,0.0,25.8,5220926.0,1867798.0,3460873.0,14759.0,390752.0,567.0,227.49,1011.2
1667,Ohio,Lawrence County,D. TRUMP,J. KASICH,T. CRUZ,5764.0,3692.0,1921.0,0.473,0.303,0.158,R,R,R,03/15/16,Semi-open primary,0.139666666667,-0.0303333333333,-0.175333333333,OH,Lawrence County,OH,61623.0,62450.0,-1.3,62450.0,5.6,22.4,17.1,51.1,95.7,2.2,0.2,0.4,0.0,1.4,0.9,95.0,87.7,0.4,1.3,85.0,14.9,5615.0,24.2,27391.0,73.3,9.5,97200.0,24009.0,2.57,21365.0,41552.0,18.3,808.0,10105.0,-1.5,2876.0,3959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508772.0,8107.0,41188.0,6.0,453.37,137.7
1668,Ohio,Licking County,J. KASICH,D. TRUMP,T. CRUZ,17357.0,10932.0,5476.0,0.5,0.315,0.158,R,R,R,03/15/16,Semi-open primary,0.166666666667,-0.0183333333333,-0.175333333333,OH,Licking County,OH,169390.0,166482.0,1.7,166492.0,6.0,23.7,15.2,51.0,92.9,3.8,0.3,0.9,0.0,2.0,1.7,91.5,86.7,1.7,3.1,89.2,21.9,14646.0,25.1,69968.0,72.9,16.5,149500.0,64009.0,2.55,26716.0,55114.0,12.0,2892.0,46523.0,0.0,11470.0,13656.0,0.0,0.0,0.0,0.0,0.0,29.5,3351769.0,1141426.0,1774673.0,11324.0,194174.0,248.0,682.5,243.9
1669,Ohio,Logan County,D. TRUMP,J. KASICH,T. CRUZ,4064.0,3931.0,1914.0,0.391,0.378,0.184,R,R,R,03/15/16,Semi-open primary,0.0576666666667,0.0446666666667,-0.149333333333,OH,Logan County,OH,45507.0,45858.0,-0.8,45858.0,6.0,24.0,16.5,50.7,95.1,1.8,0.3,0.7,0.0,2.0,1.4,93.9,85.8,1.2,3.8,86.1,14.8,3460.0,23.3,23154.0,74.1,11.7,118600.0,18143.0,2.49,22878.0,47542.0,15.9,860.0,15705.0,1.7,2777.0,3724.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,399630.0,420671.0,9042.0,55721.0,56.0,458.43,100.0
1670,Ohio,Lorain County,J. KASICH,D. TRUMP,T. CRUZ,21544.0,16286.0,4956.0,0.486,0.367,0.112,R,R,R,03/15/16,Semi-open primary,0.152666666667,0.0336666666667,-0.221333333333,OH,Lorain County,OH,304216.0,301356.0,0.9,301356.0,5.6,22.8,16.3,50.7,86.8,8.9,0.4,1.2,0.1,2.8,9.2,79.2,86.6,2.9,7.7,88.8,22.2,23691.0,24.3,128724.0,71.6,17.8,140700.0,116705.0,2.5,26030.0,51816.0,14.6,5533.0,83106.0,-0.6,16810.0,20283.0,0.0,0.5,1.9,0.0,1.9,27.6,8305281.0,1822689.0,3225508.0,10646.0,326569.0,824.0,491.1,613.6
1671,Ohio,Lucas County,J. KASICH,D. TRUMP,T. CRUZ,24633.0,17403.0,7821.0,0.477,0.337,0.151,R,R,R,03/15/16,Semi-open primary,0.143666666667,0.00366666666667,-0.182333333333,OH,Lucas County,OH,435286.0,441815.0,-1.5,441815.0,6.4,23.2,14.6,51.5,75.3,19.7,0.4,1.8,0.1,2.8,6.7,69.9,83.8,3.4,6.0,87.8,23.4,29051.0,19.9,202107.0,62.2,25.8,108700.0,178101.0,2.41,23885.0,41556.0,20.8,9599.0,197276.0,1.7,24064.0,30867.0,7.1,0.8,1.9,0.0,2.1,26.0,20075519.0,4943587.0,5829999.0,12493.0,728585.0,814.0,340.86,1296.2
1672,Ohio,Madison County,J. KASICH,D. TRUMP,T. CRUZ,3935.0,2566.0,1311.0,0.487,0.318,0.162,R,R,R,03/15/16,Semi-open primary,0.153666666667,-0.0153333333333,-0.171333333333,OH,Madison County,OH,43918.0,43430.0,1.1,43435.0,5.2,21.3,13.9,45.5,90.4,6.6,0.3,1.0,0.0,1.6,1.7,89.0,85.2,1.7,3.2,85.7,17.6,3432.0,23.4,15936.0,71.4,13.9,144100.0,14611.0,2.59,24014.0,54956.0,11.0,675.0,11429.0,7.9,2698.0,3019.0,0.0,0.0,0.0,0.0,0.0,21.9,994608.0,0.0,958649.0,22988.0,38403.0,44.0,465.88,93.2
1673,Ohio,Mahoning County,D. TRUMP,J. KASICH,T. CRUZ,17139.0,12669.0,2725.0,0.506,0.374,0.08,R,R,R,03/15/16,Semi-open primary,0.172666666667,0.0406666666667,-0.253333333333,OH,Mahoning County,OH,233204.0,238823.0,-2.4,238823.0,5.1,20.5,19.1,51.3,80.9,15.9,0.3,0.9,0.0,2.0,5.4,76.8,88.6,3.2,6.7,88.6,20.8,19811.0,21.5,111341.0,69.8,19.0,95800.0,98201.0,2.34,23975.0,41058.0,17.6,5572.0,87382.0,0.1,15440.0,20020.0,0.0,0.0,1.5,0.0,0.0,28.2,2475096.0,1858765.0,3025664.0,12567.0,340679.0,135.0,411.62,580.2
1674,Ohio,Marion County,J. KASICH,D. TRUMP,T. CRUZ,4494.0,4091.0,1976.0,0.412,0.375,0.181,R,R,R,03/15/16,Semi-open primary,0.0786666666667,0.0416666666667,-0.152333333333,OH,Marion County,OH,65720.0,66501.0,-1.2,66501.0,5.8,21.2,15.9,46.9,91.0,6.4,0.2,0.6,0.1,1.7,2.4,88.9,81.2,1.2,3.5,85.5,12.4,5535.0,22.1,27773.0,69.1,16.8,98600.0,24578.0,2.44,20624.0,42572.0,18.5,1130.0,21005.0,1.3,3133.0,3844.0,2.0,0.0,0.0,0.0,0.0,26.5,3409213.0,338058.0,674758.0,10301.0,79053.0,94.0,403.76,164.7
1675,Ohio,Medina County,J. KASICH,D. TRUMP,T. CRUZ,18572.0,13552.0,4571.0,0.489,0.357,0.12,R,R,R,03/15/16,Semi-open primary,0.155666666667,0.0236666666667,-0.213333333333,OH,Medina County,OH,176029.0,172333.0,2.1,172332.0,5.3,23.5,15.5,50.6,95.9,1.4,0.2,1.2,0.0,1.3,1.9,94.2,89.9,2.8,5.2,93.2,29.6,13084.0,28.0,70606.0,79.6,13.9,181000.0,65499.0,2.62,30707.0,65951.0,7.4,3992.0,50938.0,-2.1,12767.0,15488.0,0.5,0.0,0.0,0.0,0.0,25.0,2558826.0,1303378.0,2113387.0,12439.0,186094.0,636.0,421.36,409.0
1676,Ohio,Meigs County,D. TRUMP,J. KASICH,T. CRUZ,2378.0,1647.0,650.0,0.475,0.329,0.13,R,R,R,03/15/16,Semi-open primary,0.141666666667,-0.00433333333333,-0.203333333333,OH,Meigs County,OH,23331.0,23771.0,-1.9,23770.0,5.4,21.7,18.0,50.9,97.4,0.9,0.3,0.2,0.0,1.2,0.5,97.0,89.7,0.3,0.7,83.4,12.2,2018.0,28.3,11025.0,79.5,5.6,82600.0,9560.0,2.45,18816.0,35469.0,21.9,298.0,2406.0,-0.6,1183.0,1517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11415.0,124229.0,5424.0,15334.0,9.0,430.1,55.3
1677,Ohio,Mercer County,J. KASICH,D. TRUMP,T. CRUZ,4488.0,3530.0,2008.0,0.431,0.339,0.193,R,R,R,03/15/16,Semi-open primary,0.0976666666667,0.00566666666667,-0.140333333333,OH,Mercer County,OH,40831.0,40814.0,0.0,40814.0,6.5,25.4,16.8,49.8,97.6,0.4,0.3,0.5,0.2,0.9,1.8,96.1,90.4,0.9,2.4,90.7,16.2,3104.0,18.4,17666.0,79.1,11.4,124200.0,15851.0,2.55,24157.0,52535.0,9.4,950.0,15273.0,3.8,2675.0,3227.0,0.0,0.0,0.0,0.0,0.0,26.3,927946.0,655684.0,394378.0,9664.0,39441.0,65.0,462.45,88.3
1678,Ohio,Miami County,J. KASICH,D. TRUMP,T. CRUZ,11050.0,10848.0,3664.0,0.415,0.407,0.137,R,R,R,03/15/16,Semi-open primary,0.0816666666667,0.0736666666667,-0.196333333333,OH,Miami County,OH,103900.0,102506.0,1.4,102506.0,5.7,23.2,17.3,50.6,94.3,2.2,0.3,1.4,0.0,1.8,1.5,93.0,85.9,1.7,2.7,88.4,19.7,8546.0,20.6,44261.0,71.2,17.1,133700.0,41239.0,2.47,25369.0,52040.0,13.0,2117.0,36572.0,2.1,6579.0,8537.0,0.0,0.0,1.9,0.0,0.8,32.3,2807319.0,4168916.0,1080491.0,10704.0,127602.0,148.0,406.58,252.1
1679,Ohio,Monroe County,D. TRUMP,J. KASICH,T. CRUZ,1037.0,489.0,370.0,0.509,0.24,0.182,R,R,R,03/15/16,Semi-open primary,0.175666666667,-0.0933333333333,-0.151333333333,OH,Monroe County,OH,14465.0,14642.0,-1.2,14642.0,5.4,20.9,21.7,49.7,97.9,0.5,0.2,0.1,0.0,1.2,0.5,97.5,93.2,0.2,3.2,86.4,10.4,1440.0,32.1,7476.0,79.0,5.1,89100.0,6111.0,2.37,21487.0,40573.0,19.0,254.0,3379.0,-0.4,1035.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22787.0,62611.0,4401.0,4292.0,0.0,455.72,32.1
1680,Ohio,Montgomery County,J. KASICH,D. TRUMP,T. CRUZ,39682.0,35239.0,10390.0,0.451,0.4,0.118,R,R,R,03/15/16,Semi-open primary,0.117666666667,0.0666666666667,-0.215333333333,OH,Montgomery County,OH,533116.0,535141.0,-0.4,535153.0,6.2,22.5,16.6,51.9,74.0,21.1,0.2,2.1,0.0,2.5,2.6,71.9,81.8,3.7,5.5,88.2,24.6,45106.0,21.3,254402.0,62.0,25.2,112800.0,222578.0,2.32,24997.0,43401.0,17.7,11473.0,224561.0,0.7,31748.0,37894.0,10.7,0.3,2.6,0.0,0.9,29.6,14049197.0,3766651.0,6844551.0,12719.0,882692.0,381.0,461.55,1159.5
1681,Ohio,Morgan County,D. TRUMP,J. KASICH,T. CRUZ,1374.0,1236.0,481.0,0.414,0.372,0.145,R,R,R,03/15/16,Semi-open primary,0.0806666666667,0.0386666666667,-0.188333333333,OH,Morgan County,OH,14843.0,15048.0,-1.4,15054.0,5.1,21.8,19.7,50.2,93.1,3.0,0.5,0.1,0.0,3.3,0.8,92.5,91.3,0.4,1.8,85.6,10.5,1319.0,32.2,7828.0,77.3,4.6,89000.0,6204.0,2.39,21027.0,37865.0,20.2,164.0,1879.0,1.3,864.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52335.0,3605.0,5786.0,5.0,416.42,36.2
